Case ID;Actual;Prefix Length;Prediction;Prediction Probability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
Case101_11;0;11;0;0.8373493975903614;0.7081805962033313;0.7081805962033313;-0.7081805962033313;baseline_max
Case101_6;0;6;0;0.8373493975903614;0.7081805962033313;0.7081805962033313;-0.7081805962033313;baseline_max
Case106_7;0;7;0;0.8373493975903614;0.7081805962033313;0.7081805962033313;-0.7081805962033313;baseline_max
Case108_4;1;4;1;0.8417721518987342;;;;baseline_max
Case109_4;1;4;0;0.5294117647058824;0.6199094816916932;0.6199094816916932;-0.6227878703122358;baseline_max
Case109_5;1;5;1;0.8417721518987342;;;;baseline_max
Case111_12;1;12;1;0.9053497942386832;0.7332739240527734;0.7332739240527734;-0.7395971478020064;baseline_max
Case115_12;1;12;0;0.8275862068965517;0.8177402931199305;0.8177402931199305;-0.8164965809277259;baseline_max
Case117;0;1;1;0.63671875;0.9803680981595092;0.9803680981595092;-0.993846095403958;baseline_max
Case11_14;1;14;1;0.9053497942386832;0.7332739240527734;0.7332739240527734;-0.7395971478020064;baseline_max
Case124_5;0;5;1;0.5531914893617021;0.803137079307164;0.803137079307164;-0.803137079307164;baseline_max
Case124_8;0;8;0;0.9230769230769232;0.8930585181384096;0.8930585181384096;-0.8930585181384096;baseline_max
Case12_7;0;7;1;0.8823529411764706;0.7600642793838359;0.7600642793838359;-0.7600642793838359;baseline_max
Case135_5;1;5;1;0.8417721518987342;;;;baseline_max
Case135_6;1;6;1;0.8417721518987342;;;;baseline_max
Case136_3;0;3;1;0.7232142857142857;0.8180951468378659;0.8180951468378659;-0.8180951468378659;baseline_max
Case155_12;0;12;0;0.8373493975903614;0.7081805962033313;0.7081805962033313;-0.7081805962033313;baseline_max
Case155_9;0;9;0;0.8373493975903614;0.7081805962033313;0.7081805962033313;-0.7081805962033313;baseline_max
Case17;1;1;1;0.5531914893617021;0.803137079307164;0.803137079307164;-0.803137079307164;baseline_max
Case178_11;0;11;0;0.5294117647058824;0.6199094816916932;0.6199094816916932;-0.6227878703122358;baseline_max
Case178_14;0;14;0;0.5294117647058824;0.6199094816916932;0.6199094816916932;-0.6227878703122358;baseline_max
