Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness
0;0;0.999514627;1;1;1;0.80193662;0.923679454;0.923679454;1.0;1.0;1.0;1.0;1.0;1.0;0.7333333333333334;0.7425287356321839;-0.7425287356321839
0;0;0.99999556;1;1;1;0.869593567;0.980560219;0.980560219;1.0;1.0;1.0;1.0;1.0;1.0;0.7379310344827587;0.7563218390804598;-0.7563218390804598
0;0;0.981070107;1;1;1;1.0;0.964445032;0.964445032;1.0;1.0;1.0;1.0;1.0;1.0;0.7195402298850575;0.7333333333333334;-0.7333333333333334
0;0;0.999915142;1;1;1;1.0;0.954677909;0.954677909;1.0;1.0;1.0;1.0;1.0;1.0;0.7333333333333334;0.7333333333333334;-0.7333333333333334
0;0;0.993589828;1;1;1;1.0;0.967716661;0.967716661;1.0;1.0;1.0;1.0;1.0;1.0;0.7011494252873564;0.7057471264367816;-0.7057471264367816
1;0;0.852633428;1;1;1;0.775224775;0.966475315;0.966475315;1.0;1.0;1.0;1.0;1.0;1.0;0.6505747126436782;0.664367816091954;-0.664367816091954
0;0;0.99729933;1;1;1;1.0;0.938037137;0.938037137;1.0;1.0;1.0;1.0;1.0;1.0;0.7241379310344828;0.7287356321839081;-0.7287356321839081
0;0;0.763393558;1;1;1;0.88179669;0.981618835;0.981618835;;1.0;1.0;1.0;1.0;1.0;0.67816091954023;0.6459770114942529;-0.6459770114942529
0;0;0.999626937;1;1;1;0.88179669;0.963160509;0.963160509;1.0;1.0;1.0;1.0;1.0;1.0;0.6873563218390805;0.6827586206896552;-0.6827586206896552
0;0;0.907258307;1;1;1;0.88179669;0.8594553659999999;0.8594553659999999;;1.0;1.0;1.0;1.0;1.0;0.6873563218390805;0.6919540229885057;-0.6919540229885057
0;0;0.999655246;1;1;1;0.472834347;0.911593224;0.911593224;1.0;1.0;1.0;1.0;1.0;1.0;0.7287356321839081;0.7241379310344828;-0.7241379310344828
