iter;dataset;cls;method;nr_events;param;value;score
2;hospital_billing_2;decision_tree;prefix_index;criterion;entropy;0.9267399267399267
2;hospital_billing_2;decision_tree;prefix_index;max_features;0.13407202061915224;0.9267399267399267
2;hospital_billing_2;decision_tree;prefix_index;min_samples_split;0.010804139952581004;0.9267399267399267
2;hospital_billing_2;decision_tree;prefix_index;splitter;random;0.9267399267399267
2;hospital_billing_2;decision_tree;prefix_index;processing_time;4.40719199180603;0
3;hospital_billing_2;decision_tree;prefix_index;criterion;entropy;0.8968253968253967
3;hospital_billing_2;decision_tree;prefix_index;max_features;0.7064531368727545;0.8968253968253967
3;hospital_billing_2;decision_tree;prefix_index;min_samples_split;0.6928909060902815;0.8968253968253967
3;hospital_billing_2;decision_tree;prefix_index;splitter;best;0.8968253968253967
3;hospital_billing_2;decision_tree;prefix_index;processing_time;4.020565509796143;0
4;hospital_billing_2;decision_tree;prefix_index;criterion;entropy;0.9777777777777779
4;hospital_billing_2;decision_tree;prefix_index;max_features;0.9013806252008041;0.9777777777777779
4;hospital_billing_2;decision_tree;prefix_index;min_samples_split;0.16169382614838723;0.9777777777777779
4;hospital_billing_2;decision_tree;prefix_index;splitter;random;0.9777777777777779
4;hospital_billing_2;decision_tree;prefix_index;processing_time;4.324197053909302;0
5;hospital_billing_2;decision_tree;prefix_index;criterion;gini;0.9777777777777779
5;hospital_billing_2;decision_tree;prefix_index;max_features;0.10798142529150245;0.9777777777777779
5;hospital_billing_2;decision_tree;prefix_index;min_samples_split;0.6533535993281943;0.9777777777777779
5;hospital_billing_2;decision_tree;prefix_index;splitter;random;0.9777777777777779
5;hospital_billing_2;decision_tree;prefix_index;processing_time;4.166036128997803;0
6;hospital_billing_2;decision_tree;prefix_index;criterion;entropy;0.8868686868686869
6;hospital_billing_2;decision_tree;prefix_index;max_features;0.8711288846661638;0.8868686868686869
6;hospital_billing_2;decision_tree;prefix_index;min_samples_split;0.20282764729630665;0.8868686868686869
6;hospital_billing_2;decision_tree;prefix_index;splitter;random;0.8868686868686869
6;hospital_billing_2;decision_tree;prefix_index;processing_time;4.143579006195068;0
7;hospital_billing_2;decision_tree;prefix_index;criterion;entropy;0.8711843711843712
7;hospital_billing_2;decision_tree;prefix_index;max_features;0.010471960309369255;0.8711843711843712
7;hospital_billing_2;decision_tree;prefix_index;min_samples_split;0.3043341442079147;0.8711843711843712
7;hospital_billing_2;decision_tree;prefix_index;splitter;random;0.8711843711843712
7;hospital_billing_2;decision_tree;prefix_index;processing_time;4.089880704879761;0
8;hospital_billing_2;decision_tree;prefix_index;criterion;gini;0.8965811965811966
8;hospital_billing_2;decision_tree;prefix_index;max_features;0.3785454523809758;0.8965811965811966
8;hospital_billing_2;decision_tree;prefix_index;min_samples_split;0.8403101681519882;0.8965811965811966
8;hospital_billing_2;decision_tree;prefix_index;splitter;best;0.8965811965811966
8;hospital_billing_2;decision_tree;prefix_index;processing_time;4.275389671325684;0
9;hospital_billing_2;decision_tree;prefix_index;criterion;gini;0.6444444444444445
9;hospital_billing_2;decision_tree;prefix_index;max_features;0.7827299886001845;0.6444444444444445
9;hospital_billing_2;decision_tree;prefix_index;min_samples_split;0.9841345440145508;0.6444444444444445
9;hospital_billing_2;decision_tree;prefix_index;splitter;best;0.6444444444444445
9;hospital_billing_2;decision_tree;prefix_index;processing_time;4.193374156951904;0
10;hospital_billing_2;decision_tree;prefix_index;criterion;entropy;0.9090909090909092
10;hospital_billing_2;decision_tree;prefix_index;max_features;0.3660596469056544;0.9090909090909092
10;hospital_billing_2;decision_tree;prefix_index;min_samples_split;0.6508293815804981;0.9090909090909092
10;hospital_billing_2;decision_tree;prefix_index;splitter;random;0.9090909090909092
10;hospital_billing_2;decision_tree;prefix_index;processing_time;4.219733715057373;0
11;hospital_billing_2;decision_tree;prefix_index;criterion;gini;0.9743589743589743
11;hospital_billing_2;decision_tree;prefix_index;max_features;0.3421142017828216;0.9743589743589743
11;hospital_billing_2;decision_tree;prefix_index;min_samples_split;0.912837356162707;0.9743589743589743
11;hospital_billing_2;decision_tree;prefix_index;splitter;best;0.9743589743589743
11;hospital_billing_2;decision_tree;prefix_index;processing_time;4.012749910354614;0
