Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
Case102_13;1;13;0;1.0;0.16059870550161792;0.10677707175681384;0.10677707175681384;0.9667472389524712;0.926075386012196;0.926075386012196;;1.0;1.0;1.0;1.0;1.0;0.40368458724707856;0.40367369559208505;-0.3792788960033045;permutation
Case103_6;1;6;0;0.9999999999989201;0.5975757575757576;-0.35069040814468155;-0.35069040814468155;0.1909122604791488;0.9405388564848932;0.9405388564848932;;1.0;1.0;1.0;1.0;1.0;0.45560920480876466;0.456722873045492;-0.24266865491654485;permutation
Case104_3;0;3;0;0.9999999986089281;0.4237111612567261;0.4045215549271269;0.4045215549271269;0.8952020202020202;0.9464124478891168;0.9464124478891168;;1.0;1.0;1.0;1.0;1.0;0.44937660117237166;0.45361807275381966;-0.24266865491654485;permutation
Case109_2;1;2;1;1.0;0.8321197411003236;0.8196426009232377;0.8196426009232377;1.0;0.9380996493696042;0.9380996493696042;;1.0;1.0;;1.0;1.0;0.24213953266595664;0.24213953266595664;-0.24264368965970495;permutation
Case111_12;1;12;0;1.0;0.24453883495145626;0.08766820559619637;0.08766820559619637;0.18339236521054747;0.9084240968382656;0.9084240968382656;;1.0;1.0;1.0;1.0;1.0;0.39143546508441807;0.39198892632879334;-0.39457377266771143;permutation
Case113_3;0;3;0;0.9999999999998864;0.639819475785454;0.7146599479638411;0.7146599479638411;0.9667472389524712;0.9447489503118496;0.9447489503118496;;1.0;1.0;1.0;0.9999999999999999;0.9999999999999999;0.4462659075680835;0.44985915937629756;-0.2791875453138073;permutation
Case118_2;1;2;0;0.9999999999999432;0.0635306370421801;0.3552449478057752;0.3552449478057752;0.7804763054702683;0.9035310932149464;0.9035310932149464;;1.0;1.0;1.0;1.0;1.0;0.403331094203213;0.4000944412495487;-0.36522476864728426;permutation
Case119_9;0;9;1;1.0;0.16059870550161814;0.1098145780074674;0.1098145780074674;0.9405165224642968;0.9027156983437458;0.9027156983437458;;1.0;1.0;1.0;1.0;1.0;0.36620189153773536;0.36620189153773536;-0.37113737618360426;permutation
Case12;0;1;0;1.0;0.2957575757575759;0.4228025687687085;0.4228025687687085;0.017428636249934737;0.9279769882183456;0.9279769882183456;;1.0;1.0;1.0;1.0;1.0;0.43864482224127527;0.43886669620295526;-0.42233612023466366;permutation
Case122_12;0;12;0;1.0;0.0635306370421801;0.5130910276924988;0.5130910276924988;0.7475920335290671;0.7052915502369641;0.7052915502369641;;1.0;1.0;1.0;1.0;1.0;0.4251308088660405;0.42595219215458163;-0.4257621199667962;permutation
Case123_4;1;4;1;0.9988565459106052;0.16059870550161814;0.25828218309064377;0.25828218309064377;0.19309047615693;0.91964448649176;0.91964448649176;1.0;1.0;1.0;1.0;1.0;1.0;0.39518724823067003;0.39621123887942616;-0.39612361239995625;permutation
Case127;1;1;0;0.9999999999999432;0.2957575757575759;0.4271770809894938;0.4271770809894938;0.7724572786256054;0.9114536420376488;0.9114536420376488;;1.0;1.0;1.0;1.0;1.0;0.43012368241865434;0.42112460923531614;-0.4002641046432128;permutation
Case127_14;1;14;0;0.6143562910272523;0.3260251725537961;-0.13061821224232095;-0.13061821224232095;0.2490696243333532;0.9533083163341616;0.9533083163341616;;1.0;1.0;1.0;0.9999999999999999;0.9999999999999999;0.43442656432836296;0.4491736333764739;-0.24266865491654485;permutation
Case12_11;0;11;0;1.0;0.3689172749391725;-0.08334334189181836;-0.08334334189181836;0.012512820512820766;0.9682277400398271;0.9682277400398271;;1.0;1.0;1.0;1.0;1.0;0.3803986962159986;0.3803986962159986;-0.3876354016634115;permutation
Case12_2;0;2;0;1.0;0.4237111612567261;0.2167662465469966;0.2167662465469966;0.224304641950813;0.930918733320852;0.930918733320852;;1.0;1.0;1.0;1.0;1.0;0.41504857280881347;0.41504857280881347;-0.4086478167055014;permutation
Case12_8;0;8;0;1.0;0.09454545454545472;-0.3335251919965179;-0.3335251919965179;0.9405165224642968;0.9253885263630705;0.9253885263630705;;1.0;1.0;1.0;1.0;1.0;0.3967941949641351;0.3967941949641351;-0.4109607197120077;permutation
Case135_10;1;10;1;1.0;0.20760284672799856;-0.2621718504287267;-0.2621718504287267;0.8358327039953969;0.9616215052343986;0.9616215052343986;1.0;1.0;1.0;1.0;1.0;1.0;0.3306309008688905;0.3302065132991936;-0.32168848843241143;permutation
Case139;0;1;0;1.0;0.3689172749391725;0.2511588526231584;0.2511588526231584;-0.002080586080585921;0.9346263878167742;0.9346263878167742;;1.0;1.0;1.0;1.0;1.0;0.3794748531976745;0.3794748531976745;-0.38610422456813626;permutation
Case153_2;0;2;0;1.0;0.09454545454545472;-0.06945357584960199;-0.06945357584960199;0.16446078593165214;0.9370318986660487;0.9370318986660487;;1.0;1.0;1.0;1.0;1.0;0.35140270564329784;0.3519056545106088;-0.2755688022752107;permutation
Case155_12;0;12;0;1.0;0.2957575757575759;0.5068385432420566;0.5068385432420566;0.9667472389524712;0.9077747754905988;0.9077747754905988;;1.0;1.0;1.0;1.0;1.0;0.35727667855411693;0.357457616037856;-0.35270809470771863;permutation
Case163_4;1;4;1;1.0;0.24453883495145626;0.34056593265143464;0.34056593265143464;1.0;0.9393816694810552;0.9393816694810552;1.0;1.0;1.0;;1.0;1.0;0.25474762773787585;0.25474762773787585;-0.2558578238964001;permutation
Case177_6;1;6;0;1.0;0.05337591240875905;0.5222123053182364;0.5222123053182364;0.6532091618424365;0.8960464418768234;0.8960464418768234;;1.0;1.0;1.0;1.0;1.0;0.4162767548914981;0.4162767548914981;-0.3926616947960413;permutation
Case17_8;1;8;1;1.0;0.2957575757575759;0.6099315491860681;0.6099315491860681;0.8321197411003236;0.9495853239881924;0.9495853239881924;1.0;1.0;1.0;;1.0;1.0;;;;permutation
Case188_14;1;14;1;1.0;0.24453883495145626;0.3764291023424311;0.3764291023424311;1.0;0.9670741320604976;0.9670741320604976;1.0;1.0;1.0;;1.0;1.0;;;;permutation
Case188_9;1;9;1;1.0;0.3821897415076464;0.5426023435013698;0.5426023435013698;0.9602946804439342;0.9362860622562268;0.9362860622562268;1.0;1.0;1.0;;1.0;1.0;;;;permutation
