"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
"Case114;1;1;1;0.9995524985686222;0.3651055408970976;0.911612656673853;0.911612656673853;0.8952380952380953;0.984690966356111;0.984690966356111;;1.0;1.0;;1.0;1.0";-0.11213010097390036;-0.11213010097390036;0.11213010097390036;baseline_0
"Case116;1;1;1;1.0;0.3052821522309712;0.9528669172904636;0.9528669172904636;0.8942035208243881;0.9839802934890792;0.9839802934890792;;1.0;1.0;;1.0;1.0";0.1163864972110929;0.1163864972110929;-0.1163864972110929;baseline_0
"Case12;0;1;0;0.9999999999995736;1.0;0.9671736476739896;0.9671736476739896;0.9038154589237879;0.8678667361850387;0.8678667361850387;;1.0;1.0;;1.0;1.0";-0.09484170479517695;-0.09484170479517695;0.11156823206604276;baseline_0
"Case136;0;1;1;0.9999999999999716;0.4522914337973785;0.9071588118410217;0.9071588118410217;0.9179501022959764;0.9816724954377964;0.9816724954377964;;1.0;1.0;;1.0;1.0";0.05655814834620574;0.05655814834620574;-0.042585681314669235;baseline_0
"Case163;1;1;1;1.0;0.6842191601049868;0.9667398586781222;0.9667398586781222;0.8379970544918999;0.9805529588761468;0.9805529588761468;;1.0;1.0;;1.0;1.0";;;;baseline_0
"Case253;1;1;1;0.9999999999965326;0.4466403162055336;0.966412748574932;0.966412748574932;0.9802564102564104;0.9811500910977988;0.9811500910977988;;1.0;1.0;;1.0;1.0";-0.04924390616360239;-0.04924390616360239;0.04306142290268317;baseline_0
"Case263;0;1;0;1.0;1.0;0.9823201547006304;0.9823201547006304;0.967437729944602;0.980940926718514;0.980940926718514;;1.0;1.0;;1.0;1.0";0.11636074513705023;0.11636074513705023;-0.11636074513705023;baseline_0
"Case84;0;1;0;1.0;1.0;0.9792736775089456;0.9792736775089456;0.8772321428571429;0.981357177524956;0.981357177524956;;1.0;1.0;;1.0;1.0";0.11639680282914212;0.11639680282914212;-0.11639680282914212;baseline_0
"Case114;1;1;1;0.9995524985686222;0.3651055408970976;0.911612656673853;0.911612656673853;0.8952380952380953;0.984690966356111;0.984690966356111;;1.0;1.0;;1.0;1.0";-0.11213010097390036;-0.11213010097390036;0.11213010097390036;baseline_0
"Case116;1;1;1;1.0;0.3052821522309712;0.9528669172904636;0.9528669172904636;0.8942035208243881;0.9839802934890792;0.9839802934890792;;1.0;1.0;;1.0;1.0";0.1163864972110929;0.1163864972110929;-0.1163864972110929;baseline_0
"Case12;0;1;0;0.9999999999995736;1.0;0.9671736476739896;0.9671736476739896;0.9038154589237879;0.8678667361850387;0.8678667361850387;;1.0;1.0;;1.0;1.0";-0.09484170479517695;-0.09484170479517695;0.11156823206604276;baseline_0
"Case136;0;1;1;0.9999999999999716;0.4522914337973785;0.9071588118410217;0.9071588118410217;0.9179501022959764;0.9816724954377964;0.9816724954377964;;1.0;1.0;;1.0;1.0";0.05655814834620574;0.05655814834620574;-0.042585681314669235;baseline_0
"Case163;1;1;1;1.0;0.6842191601049868;0.9667398586781222;0.9667398586781222;0.8379970544918999;0.9805529588761468;0.9805529588761468;;1.0;1.0;;1.0;1.0";;;;baseline_0
"Case253;1;1;1;0.9999999999965326;0.4466403162055336;0.966412748574932;0.966412748574932;0.9802564102564104;0.9811500910977988;0.9811500910977988;;1.0;1.0;;1.0;1.0";-0.04924390616360239;-0.04924390616360239;0.04306142290268317;baseline_0
"Case263;0;1;0;1.0;1.0;0.9823201547006304;0.9823201547006304;0.967437729944602;0.980940926718514;0.980940926718514;;1.0;1.0;;1.0;1.0";0.11636074513705023;0.11636074513705023;-0.11636074513705023;baseline_0
"Case84;0;1;0;1.0;1.0;0.9792736775089456;0.9792736775089456;0.8772321428571429;0.981357177524956;0.981357177524956;;1.0;1.0;;1.0;1.0";0.11639680282914212;0.11639680282914212;-0.11639680282914212;baseline_0
