Case ID;Actual;Prefix Length;Prediction;Prediction Probability;MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
204541.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
205912.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
207119.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
207792.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
210497.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
211059.0;0.0;1.0;0.0;0.5296;;;;baseline_0
213450.0;1.0;1.0;0.0;0.5296;;;;baseline_0
213693.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
204541.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
205912.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
207119.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
207792.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
210497.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
211059.0;0.0;1.0;0.0;0.5296;;;;baseline_0
213450.0;1.0;1.0;0.0;0.5296;;;;baseline_0
213693.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
204541.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
205912.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
207119.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
207792.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
210497.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
211059.0;0.0;1.0;0.0;0.5296;;;;baseline_0
213450.0;1.0;1.0;0.0;0.5296;;;;baseline_0
213693.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
204541.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
205912.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
207119.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
207792.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
210497.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
211059.0;0.0;1.0;0.0;0.5296;;;;baseline_0
213450.0;1.0;1.0;0.0;0.5296;;;;baseline_0
213693.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
204541.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
205912.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
207119.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
207792.0;0.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
210497.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
211059.0;0.0;1.0;0.0;0.5296;;;;baseline_0
213450.0;1.0;1.0;0.0;0.5296;;;;baseline_0
213693.0;1.0;1.0;1.0;0.5007256894049347;0.7254762501100116;0.7254762501100116;-0.7254762501100116;baseline_0
204562_2;1.0;2.0;1.0;0.6140350877192983;0.9649122807017544;0.9649122807017544;-0.9649122807017544;baseline_0
205598_2;1.0;2.0;0.0;0.6538461538461539;0.6245226097015943;0.6245226097015943;-0.6497862896539309;baseline_0
207795_2;0.0;2.0;1.0;0.5806451612903226;0.784751207670126;0.784751207670126;-0.784751207670126;baseline_0
208430_2;0.0;2.0;0.0;0.5459183673469388;0.8843742048321677;0.8843742048321677;-0.8843742048321677;baseline_0
208949_2;0.0;2.0;1.0;0.7235294117647059;0.7409362229547739;0.7409362229547739;-0.7409362229547739;baseline_0
209505_2;1.0;2.0;1.0;0.576271186440678;0.8160609224275622;0.8160609224275622;-0.8160609224275622;baseline_0
210593_2;1.0;2.0;1.0;0.6140350877192983;1.0;1.0;-1.0;baseline_0
211059_2;0.0;2.0;1.0;0.576271186440678;0.8160609224275622;0.8160609224275622;-0.8160609224275622;baseline_0
204562_2;1.0;2.0;1.0;0.6140350877192983;0.9649122807017544;0.9649122807017544;-0.9649122807017544;baseline_0
205598_2;1.0;2.0;0.0;0.6538461538461539;0.6245226097015943;0.6245226097015943;-0.6497862896539309;baseline_0
207795_2;0.0;2.0;1.0;0.5806451612903226;0.784751207670126;0.784751207670126;-0.784751207670126;baseline_0
208430_2;0.0;2.0;0.0;0.5459183673469388;0.8843742048321677;0.8843742048321677;-0.8843742048321677;baseline_0
208949_2;0.0;2.0;1.0;0.7235294117647059;0.7409362229547739;0.7409362229547739;-0.7409362229547739;baseline_0
209505_2;1.0;2.0;1.0;0.576271186440678;0.8160609224275622;0.8160609224275622;-0.8160609224275622;baseline_0
