Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness
0;0;1.0;1.0;0.8555254729999999;0.8555254729999999;0.740691489;0.8774297529999999;0.8774297529999999;1.0;1.0;1.0;;1.0;1.0;0.28079778459718263;0.28553517053363814;-0.1645249646466211
0;0;1.0;1.0;0.5708431420000001;0.5708431420000001;0.668252983;0.873111132;0.873111132;1.0;1.0;1.0;;1.0;1.0;0.48869792639641324;0.49392863814683363;-0.13871390267809877
1;0;0.867569131;1.0;0.928247309;0.928247309;0.693977011;0.880920825;0.880920825;1.0;1.0;1.0;1.0;1.0;1.0;0.46783081488336253;0.4667102620333425;-0.13871390267809877
0;0;1.0;1.0;0.77715091;0.77715091;0.708388357;0.7216921709999999;0.7216921709999999;1.0;1.0;1.0;;1.0;1.0;0.3620234019230349;0.3612242332653681;-0.36034703070404245
0;0;0.999999152;1.0;0.846107543;0.846107543;0.711879433;0.8742632709999999;0.8742632709999999;1.0;1.0;1.0;;1.0;1.0;0.48776844921443;0.487021483748558;-0.487021483748558
0;0;0.999999926;1.0;0.866070331;0.866070331;0.7230113640000001;0.903165078;0.903165078;1.0;1.0;1.0;;1.0;1.0;0.47828930815021614;0.4790363433835628;-0.4790363433835628
0;0;1.0;1.0;0.596025617;0.596025617;0.70807837;0.814111354;0.814111354;1.0;1.0;1.0;;1.0;1.0;0.27699845020320946;0.27608275284716577;-0.27435688319772533
1;0;0.6832289709999999;1.0;0.852809543;0.852809543;0.738194444;0.426963246;0.426963246;1.0;1.0;1.0;1.0;1.0;1.0;0.5568627548075921;0.5624649958016322;-0.13870094784242465
1;0;0.802507705;1.0;0.690259979;0.690259979;0.728855502;0.896697737;0.896697737;1.0;1.0;1.0;1.0;1.0;1.0;0.4614810153999156;0.4779157905335427;-0.4779157905335427
0;0;1.0;1.0;0.950263536;0.950263536;0.737066212;-0.053652598;-0.053652598;1.0;1.0;1.0;;1.0;1.0;0.5547254389241688;0.5636906985431452;-0.5636906985431452
0;0;1.0;1.0;0.579899057;0.579899057;0.697473404;0.890294245;0.890294245;1.0;1.0;1.0;;1.0;1.0;0.5492576361606756;0.5472543892416885;-0.13870094784242465
0;0;0.997590269;1.0;0.928972709;0.928972709;0.672485984;0.914639553;0.914639553;1.0;1.0;1.0;;1.0;1.0;0.47716875530019603;0.47964139798147365;-0.47964139798147365
0;0;0.999999929;1.0;0.8897018;0.8897018;0.7408909709999999;0.89651988;0.89651988;1.0;1.0;1.0;;1.0;1.0;0.48590103554975;0.48627451828268603;-0.48627451828268603
0;0;0.996831056;1.0;0.840771094;0.840771094;0.747027027;0.773454063;0.773454063;1.0;1.0;1.0;;1.0;1.0;0.46274510610771735;0.4691819200597684;-0.46932486898054326
0;0;1.0;1.0;0.580713669;0.580713669;0.692026059;0.87873447;0.87873447;1.0;1.0;1.0;;1.0;1.0;0.5131652750540787;0.5135387577870147;-0.13870094784242465
0;0;0.901715781;1.0;0.700724743;0.700724743;0.7036562129999999;0.81068838;0.81068838;1.0;1.0;1.0;1.0;1.0;1.0;0.45998694493322223;0.46820433250003585;-0.46820433250003585
0;0;0.988703842;1.0;0.936811261;0.936811261;0.7384305840000001;0.588250265;0.588250265;1.0;1.0;1.0;;1.0;1.0;0.4735761053628617;0.47843138089102977;-0.47843138089102977
1;0;0.929032187;1.0;0.81443318;0.81443318;0.7666864090000001;0.8151537190000001;0.8151537190000001;1.0;1.0;1.0;1.0;1.0;1.0;0.47754227291686935;0.4700719205834026;-0.4700719205834026
0;0;1.0;1.0;0.535201206;0.535201206;0.630232602;0.829665445;0.829665445;1.0;1.0;1.0;;1.0;1.0;0.28439572289875925;0.2832826280928933;-0.287436773764464
1;0;0.995186845;1.0;0.748659408;0.748659408;0.738688778;0.820850245;0.820850245;;1.0;1.0;;1.0;1.0;0.41479131331574776;0.4312260884493748;-0.4312260884493748
