Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness
0;0;1.0;1.0;0.8555254729999999;0.8555254729999999;0.740691489;0.8774297529999999;0.8774297529999999;1.0;1.0;1.0;;1.0;1.0;0.3124460522063522;0.31343952137076025;-0.199506019315083
0;0;1.0;1.0;0.5708431420000001;0.5708431420000001;0.668252983;0.873111132;0.873111132;1.0;1.0;1.0;;1.0;1.0;0.3774609736838353;0.371124698346217;-0.17281276976446258
1;0;0.867569131;1.0;0.928247309;0.928247309;0.693977011;0.880920825;0.880920825;1.0;1.0;1.0;1.0;1.0;1.0;0.33981900452488684;0.35701357466063344;-0.17281276976446258
0;0;1.0;1.0;0.77715091;0.77715091;0.708388357;0.7216921709999999;0.7216921709999999;1.0;1.0;1.0;;1.0;1.0;0.2262662285103008;0.2247921814190285;-0.18273332973342699
0;0;0.999999152;1.0;0.846107543;0.846107543;0.711879433;0.8742632709999999;0.8742632709999999;1.0;1.0;1.0;;1.0;1.0;0.35956580732700144;0.37042062415196747;-0.37042062415196747
0;0;0.999999926;1.0;0.866070331;0.866070331;0.7230113640000001;0.903165078;0.903165078;1.0;1.0;1.0;;1.0;1.0;0.33476589863399236;0.33567067133300316;-0.33567067133300316
0;0;1.0;1.0;0.596025617;0.596025617;0.70807837;0.814111354;0.814111354;1.0;1.0;1.0;;1.0;1.0;0.31956551235901676;0.3157611610214094;-0.31911868188719733
1;0;0.6832289709999999;1.0;0.852809543;0.852809543;0.738194444;0.426963246;0.426963246;1.0;1.0;1.0;1.0;1.0;1.0;0.4346449570330168;0.4635911352329264;-0.17277368511627203
1;0;0.802507705;1.0;0.690259979;0.690259979;0.728855502;0.896697737;0.896697737;1.0;1.0;1.0;1.0;1.0;1.0;0.40352862375881243;0.42705271393309296;-0.42705271393309296
0;0;1.0;1.0;0.950263536;0.950263536;0.737066212;-0.053652598;-0.053652598;1.0;1.0;1.0;;1.0;1.0;0.4310266847580281;0.4451481679133088;-0.4451481679133088
0;0;1.0;1.0;0.579899057;0.579899057;0.697473404;0.890294245;0.890294245;1.0;1.0;1.0;;1.0;1.0;0.42288557213930356;0.4319312528267753;-0.17277368511627203
0;0;0.997590269;1.0;0.928972709;0.928972709;0.672485984;0.914639553;0.914639553;1.0;1.0;1.0;;1.0;1.0;0.33838498943003553;0.33476589863399236;-0.33476589863399236
0;0;0.999999929;1.0;0.8897018;0.8897018;0.7408909709999999;0.89651988;0.89651988;1.0;1.0;1.0;;1.0;1.0;0.32338308457711445;0.3215739484396201;-0.3215739484396201
0;0;0.996831056;1.0;0.840771094;0.840771094;0.747027027;0.773454063;0.773454063;1.0;1.0;1.0;;1.0;1.0;0.3722297602894618;0.37494346449570337;-0.37494346449570337
0;0;1.0;1.0;0.580713669;0.580713669;0.692026059;0.87873447;0.87873447;1.0;1.0;1.0;;1.0;1.0;0.4165535956580733;0.41564902758932615;-0.17277368511627203
0;0;0.901715781;1.0;0.700724743;0.700724743;0.7036562129999999;0.81068838;0.81068838;1.0;1.0;1.0;1.0;1.0;1.0;0.3546708980122298;0.3935761240696937;-0.3935761240696937
0;0;0.988703842;1.0;0.936811261;0.936811261;0.7384305840000001;0.588250265;0.588250265;1.0;1.0;1.0;;1.0;1.0;0.4056987788331073;0.38398914518317506;-0.38398914518317506
1;0;0.929032187;1.0;0.81443318;0.81443318;0.7666864090000001;0.8151537190000001;0.8151537190000001;1.0;1.0;1.0;1.0;1.0;1.0;0.29767021797454996;0.32662294434289524;-0.32662294434289524
0;0;1.0;1.0;0.535201206;0.535201206;0.630232602;0.829665445;0.829665445;1.0;1.0;1.0;;1.0;1.0;0.34239162038466076;0.34239162038466076;-0.3454544686660761
1;0;0.995186845;1.0;0.748659408;0.748659408;0.738688778;0.820850245;0.820850245;;1.0;1.0;;1.0;1.0;0.3546708980122298;0.3718615792934348;-0.3718615792934348
0;0;0.999869799;1.0;0.797813694;0.797813694;0.739702517;0.8804913540000001;0.8804913540000001;1.0;1.0;1.0;;1.0;1.0;0.3586612392582542;0.37494346449570337;-0.37494346449570337
0;0;0.991708685;1.0;0.7348606940000001;0.7348606940000001;0.751356322;0.905098179;0.905098179;1.0;1.0;1.0;;1.0;1.0;0.3722297602894618;0.3794663048394393;-0.3794663048394393
0;0;0.972584738;1.0;0.93648782;0.93648782;0.743940472;0.760330107;0.760330107;;1.0;1.0;;1.0;1.0;0.34743271642014345;0.3591947615072837;-0.3591947615072837
0;0;1.0;1.0;0.8721682409999999;0.8721682409999999;0.701281485;0.929249929;0.929249929;1.0;1.0;1.0;;1.0;1.0;0.3265399890303606;0.32706702740909016;-0.32706702740909016
0;0;0.999999976;1.0;0.918167591;0.918167591;0.747222222;0.716901371;0.716901371;1.0;1.0;1.0;;1.0;1.0;0.4192672998643148;0.4255992763455451;-0.4255992763455451
0;0;1.0;1.0;0.481877013;0.481877013;0.7060057270000001;0.6075514439999999;0.6075514439999999;1.0;1.0;1.0;;1.0;1.0;0.32315004221853527;0.3285811353650653;-0.3285811353650653
0;0;0.999999968;1.0;0.978127423;0.978127423;0.745864662;0.905509924;0.905509924;1.0;1.0;1.0;;1.0;1.0;0.4192672998643148;0.44278606965174133;-0.44278606965174133
1;0;0.7135753220000001;1.0;0.743050478;0.743050478;0.762020137;0.825609681;0.825609681;;1.0;1.0;1.0;1.0;1.0;0.40262385105980164;0.4315765774281469;-0.4315765774281469
0;0;0.999999968;1.0;0.754162082;0.754162082;0.742336152;0.915309225;0.915309225;1.0;1.0;1.0;;1.0;1.0;0.37494346449570337;0.35232926277702403;-0.35232926277702403
1;0;0.999726868;1.0;0.865223326;0.865223326;0.767493852;0.903417627;0.903417627;1.0;1.0;1.0;;1.0;1.0;0.36462339770134844;0.3854331697785966;-0.3854331697785966
0;0;0.999999999;1.0;0.790721552;0.790721552;0.761402687;-3.140265861;-3.140265861;1.0;1.0;1.0;;1.0;1.0;0.4134811234479311;0.42795748663210376;-0.42795748663210376
0;0;0.7159083709999999;1.0;0.779885756;0.779885756;0.7376576579999999;0.845563507;0.845563507;;1.0;1.0;1.0;1.0;1.0;0.439719531719244;0.45691021300044904;-0.45691021300044904
1;0;0.8839867990000001;1.0;0.908408742;0.908408742;0.759220673;0.948310411;0.948310411;1.0;1.0;1.0;1.0;1.0;1.0;0.3546708980122298;0.36552817040035923;-0.36552817040035923
0;0;1.0;1.0;0.959118484;0.959118484;0.711929672;0.8824641590000001;0.8824641590000001;1.0;1.0;1.0;;1.0;1.0;0.4207193050400174;0.4216240777390282;-0.4216240777390282
0;0;1.0;1.0;0.528769189;0.528769189;0.761836101;0.916024907;0.916024907;1.0;1.0;1.0;;1.0;1.0;0.33876074174581644;0.34961555857078247;-0.34961555857078247
0;0;0.803417895;1.0;0.47792867;0.47792867;0.742342342;0.795553877;0.795553877;1.0;1.0;1.0;1.0;1.0;1.0;0.40081430566178006;0.42705271393309296;-0.17281276976446258
0;0;1.0;1.0;0.961297543;0.961297543;0.713938842;0.863592444;0.863592444;1.0;1.0;1.0;;1.0;1.0;0.39393939393939403;0.41564902758932615;-0.17277368511627203
1;0;0.7339170759999999;1.0;0.951289258;0.951289258;0.761587571;0.8683020159999999;0.8683020159999999;;1.0;1.0;1.0;1.0;1.0;0.4590682948891905;0.47082767978290374;-0.47082767978290374
0;0;0.999027039;1.0;0.856735315;0.856735315;0.727840466;0.898677165;0.898677165;1.0;1.0;1.0;;1.0;1.0;0.36281385230332686;0.3809093062835427;-0.3809093062835427
0;0;1.0;1.0;0.818340491;0.818340491;0.73804684;0.893628001;0.893628001;1.0;1.0;1.0;;1.0;1.0;0.3588235661456138;0.3696832957641443;-0.17277368511627203
0;0;0.999824634;1.0;0.64728421;0.64728421;0.7072072070000001;0.897381166;0.897381166;1.0;1.0;1.0;;1.0;1.0;0.36100430690530527;0.36643294309937;-0.36643294309937
0;0;0.999999997;1.0;0.384229616;0.384229616;0.7408533970000001;0.861574615;0.861574615;1.0;1.0;1.0;;1.0;1.0;0.3429088529250895;0.353766125313219;-0.17281276976446258
1;0;0.7368269390000001;1.0;0.878401243;0.878401243;0.762020137;0.899287967;0.899287967;1.0;1.0;1.0;1.0;1.0;1.0;0.4111261872455903;0.4346449570330168;-0.4346449570330168
0;0;0.991581021;1.0;0.854845332;0.854845332;0.763684591;0.549776304;0.549776304;1.0;1.0;1.0;;1.0;1.0;0.3582899888082729;0.3718615792934348;-0.3718615792934348
0;0;0.924330235;1.0;0.8204370740000001;0.8204370740000001;0.721257913;0.5213078720000001;0.5213078720000001;;1.0;1.0;;1.0;1.0;0.36190907960431606;0.370956806594424;-0.370956806594424
0;0;0.975413953;1.0;0.657731495;0.657731495;0.7739691999999999;0.29345047;0.29345047;;1.0;1.0;;1.0;1.0;0.3573852161092621;0.3673377157983808;-0.3673377157983808
0;0;1.0;1.0;0.6033591770000001;0.6033591770000001;0.729925247;0.910323606;0.910323606;1.0;1.0;1.0;;1.0;1.0;0.3438136256241003;0.3600995342062945;-0.17281276976446258
0;0;1.0;1.0;0.891601475;0.891601475;0.702484743;0.900007753;0.900007753;1.0;1.0;1.0;;1.0;1.0;0.3302420351389384;0.3510518072161866;-0.3510518072161866
0;0;0.999998354;1.0;0.811919229;0.811919229;0.77233773;0.7258061440000001;0.7258061440000001;1.0;1.0;1.0;;1.0;1.0;0.39683257918552034;0.41131221719457006;-0.41131221719457006
0;0;0.999999924;1.0;0.79347258;0.79347258;0.750616607;0.943872345;0.943872345;1.0;1.0;1.0;;1.0;1.0;0.31667044465377653;0.3175752173527873;-0.3175752173527873
1;1;0.995283485;1.0;0.84498;0.84498;0.6986107029999999;0.914415869;0.914415869;;1.0;1.0;;1.0;1.0;0.32662294434289524;0.3220990808478413;-0.3220990808478413
1;1;0.999983651;1.0;0.891999964;0.891999964;0.7711115540000001;0.892998689;0.892998689;;1.0;1.0;;1.0;1.0;0.37548067008947794;0.37276635199244557;-0.37276635199244557
1;1;0.99985185;1.0;0.704512046;0.704512046;0.7629433640000001;0.884377978;0.884377978;1.0;1.0;1.0;;1.0;1.0;0.3582899888082729;0.353766125313219;-0.353766125313219
1;1;0.999569634;1.0;0.935661025;0.935661025;0.764455827;0.939705239;0.939705239;;1.0;1.0;;1.0;1.0;0.3131221719457013;0.3104072398190045;-0.3104072398190045
1;1;0.99999778;1.0;0.789936381;0.789936381;0.768481416;0.918066116;0.918066116;1.0;1.0;1.0;;1.0;1.0;0.36100430690530527;0.3673377157983808;-0.3673377157983808
0;1;0.998546634;1.0;0.910863918;0.910863918;0.719443683;0.799404765;0.799404765;;1.0;1.0;;1.0;1.0;0.33476589863399236;0.3302420351389384;-0.3302420351389384
1;1;0.999987225;1.0;0.7347132059999999;0.7347132059999999;0.7328035079999999;0.629436447;0.629436447;;1.0;1.0;;1.0;1.0;0.310337035760701;0.31395612655674415;-0.31395612655674415
1;1;0.999966572;1.0;0.608804551;0.608804551;0.685213455;0.689004653;0.689004653;;1.0;1.0;;1.0;1.0;0.3591947615072837;0.3573852161092621;-0.3573852161092621
1;1;0.813604572;1.0;0.822310292;0.822310292;0.749982516;-0.553094899;-0.553094899;;1.0;1.0;1.0;1.0;1.0;0.26006331976481234;0.2618724559023067;-0.2618724559023067
1;1;0.998855495;1.0;0.7200982020000001;0.7200982020000001;0.766880475;0.861739763;0.861739763;;1.0;1.0;;1.0;1.0;0.31576567195476574;0.3211943081488305;-0.3211943081488305
1;1;1.0;1.0;0.742082771;0.742082771;0.716033202;0.687475707;0.687475707;1.0;1.0;1.0;;1.0;1.0;0.36227951153324295;0.35685210312075993;-0.35685210312075993
1;1;0.999993252;1.0;0.76545916;0.76545916;0.6658678060000001;0.6632364470000001;0.6632364470000001;1.0;1.0;1.0;;1.0;1.0;0.3502262443438914;0.34389140271493207;-0.34389140271493207
1;1;0.962569683;1.0;0.821677928;0.821677928;0.756396396;0.80339091;0.80339091;;1.0;1.0;1.0;1.0;1.0;0.28952726368345283;0.28681294558642045;-0.28681294558642045
0;1;0.523971906;1.0;0.5864084820000001;0.5864084820000001;0.7591543159999999;0.8574802859999999;0.8574802859999999;;1.0;1.0;1.0;1.0;1.0;0.34871099050203536;0.39665309814563554;-0.39665309814563554
1;1;0.7376196540000001;1.0;0.951113376;0.951113376;0.761904762;0.854933677;0.854933677;;1.0;1.0;;1.0;1.0;0.3600995342062945;0.3582899888082729;-0.3582899888082729
1;1;0.999770438;1.0;0.830754645;0.830754645;0.7625811690000001;0.78376246;0.78376246;;1.0;1.0;;1.0;1.0;0.237449118046133;0.2410673903211217;-0.2410673903211217
