Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness
0;0;1.0;1.0;0.8555254729999999;0.8555254729999999;0.740691489;0.8774297529999999;0.8774297529999999;1.0;1.0;1.0;;1.0;1.0;0.08686968045995945;0.08686968045995945;-0.018119732515524595
0;0;1.0;1.0;0.5708431420000001;0.5708431420000001;0.668252983;0.873111132;0.873111132;1.0;1.0;1.0;;1.0;1.0;0.2913931929761362;0.2913931929761362;0.04048030956137655
1;0;0.867569131;1.0;0.928247309;0.928247309;0.693977011;0.880920825;0.880920825;1.0;1.0;1.0;1.0;1.0;1.0;0.2514810909132451;0.2514810909132451;0.15050371503588716
0;0;1.0;1.0;0.77715091;0.77715091;0.708388357;0.7216921709999999;0.7216921709999999;1.0;1.0;1.0;;1.0;1.0;0.1940117873832396;0.1940117873832396;-0.17997733003582378
0;0;0.999999152;1.0;0.846107543;0.846107543;0.711879433;0.8742632709999999;0.8742632709999999;1.0;1.0;1.0;;1.0;1.0;0.3187310909367583;0.3187310909367583;-0.3187310909367583
0;0;0.999999926;1.0;0.866070331;0.866070331;0.7230113640000001;0.903165078;0.903165078;1.0;1.0;1.0;;1.0;1.0;0.3174407870762988;0.3174407870762988;-0.3174407870762988
0;0;1.0;1.0;0.596025617;0.596025617;0.70807837;0.814111354;0.814111354;1.0;1.0;1.0;;1.0;1.0;0.27274314188082555;0.27274314188082555;-0.27568730430400185
1;0;0.6832289709999999;1.0;0.852809543;0.852809543;0.738194444;0.426963246;0.426963246;1.0;1.0;1.0;1.0;1.0;1.0;0.2680982972186911;0.2680982972186911;0.25255404885551197
1;0;0.802507705;1.0;0.690259979;0.690259979;0.728855502;0.896697737;0.896697737;1.0;1.0;1.0;1.0;1.0;1.0;0.35013855055196913;0.35013855055196913;-0.35013855055196913
0;0;1.0;1.0;0.950263536;0.950263536;0.737066212;-0.053652598;-0.053652598;1.0;1.0;1.0;;1.0;1.0;0.2612071021850804;0.2612071021850804;-0.2612071021850804
