"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;SHAP Precision;SHAP Recall;SHAP Correlation";MAPE Correctness;RMSE Correctness;R2 Correctness;Mode
"918;1;1;1;0.999974199315398;1.0;1.0;1.0;0.0;0.0;0.004561142535173106";0.7218005685792233;0.7097185655088701;-0.14079894990657427;permutation
"925;1;1;1;0.9999998818082952;1.0;1.0;1.0;0.0;0.0;0.007509072039257374";0.7217725360895009;0.7100869925166503;-0.7100869925166503;permutation
"931;0;1;1;0.9526011472695084;1.0;1.0;1.0;0.0;0.0;0.005330626239150965";0.734831671658749;0.7165865254908574;-0.7165865254908574;permutation
"935;0;1;0;0.9954927662864672;1.0;1.0;1.0;0.0;0.0;0.006966146919622525";0.7146883254725123;0.7016692363171533;-0.7016692363171533;permutation
"1062;1;1;1;0.9945594609810924;1.0;1.0;1.0;0.0;0.0;0.0013948999227541507";0.7233904112106221;0.7115607005477705;-0.7115607005477705;permutation
"1079;0;1;0;0.992483749304048;1.0;1.0;1.0;0.0;0.0;0.004494230908740249";0.7130784596341689;0.7009604147913155;-0.7009604147913155;permutation
"1109;0;1;0;0.8536939070956419;1.0;1.0;1.0;0.0;0.0;0.004053729368057271";0.7392367771865542;0.7271267416264787;-0.14079894990657427;permutation
"1122;1;1;1;0.5350831770441581;1.0;1.0;1.0;0.0;0.0;0.004159672776575962";0.9301660646858005;0.9234222485868696;-0.14079894990657427;permutation
"1002_13;1;13;1;0.9970377869499072;1.0;1.0;1.0;0.0;0.0;0.0021188000822672825";0.7228337660575631;0.7096584958880364;-0.7096584958880364;permutation
"1003_11;0;11;0;0.9994488193599046;1.0;1.0;1.0;0.0;0.0;0.006016724018107225";0.7099268068610937;0.69703586623018;-0.69703586623018;permutation
"1004_11;1;11;0;0.8868680274505137;1.0;1.0;1.0;0.0;0.0;0.0038287468670789642";0.725909330644249;0.7166425904703022;-0.7166425904703022;permutation
"1004_3;1;3;1;0.992040831576412;1.0;1.0;1.0;0.0;0.0;0.00756475666691223";0.7242233766195162;0.710379331338041;-0.710379331338041;permutation
"1004_8;1;8;1;0.947911430468154;1.0;1.0;1.0;0.0;0.0;0.008600082832153402";0.7353202379081965;0.7202667909272693;-0.7202667909272693;permutation
"1005_8;0;8;0;0.5769720375649142;1.0;1.0;1.0;0.0;0.0;0.0037526270491094137";0.8795393882471515;0.8680220396126352;;permutation
"1009_8;0;8;1;0.9970202535429202;1.0;1.0;1.0;0.0;0.0;0.003524012325463818";0.7186369018819814;0.7061544346727369;-0.7061544346727369;permutation
"1009_9;0;9;1;0.9983468928487432;1.0;1.0;1.0;0.0;0.0;0.0027154968394001253";0.7176597693830864;0.7052413764360645;-0.7052413764360645;permutation
"1017_3;1;3;1;0.9997760294073827;1.0;1.0;1.0;0.0;0.0;0.0031489656938821246";0.7209515846047736;0.7087254144444196;-0.7087254144444196;permutation
"1017_4;1;4;1;0.9998342625902727;1.0;1.0;1.0;0.0;0.0;0.004557786773549988";0.7206832736317164;0.7090137486244213;-0.7090137486244213;permutation
"1018_12;0;12;0;0.9999738083076052;1.0;1.0;1.0;0.0;0.0;0.004652450640563245";0.712001211100551;0.6998991848232534;-0.6998991848232534;permutation
"1018_4;0;4;0;0.9999109734310462;1.0;1.0;1.0;0.0;0.0;0.009558266336956086";0.710703707290543;0.6989540894554698;-0.6989540894554698;permutation
"1020_14;1;14;1;0.9989620870264846;1.0;1.0;1.0;0.0;0.0;0.0019237092599446474";0.7190974356417065;0.7076641844763574;-0.7076641844763574;permutation
"1022_14;0;14;1;0.9748724035663312;1.0;1.0;1.0;0.0;0.0;0.00017285503495154803";0.7257371310645256;0.71182100223805;-0.71182100223805;permutation
"1022_5;0;5;1;0.9988330260008316;1.0;1.0;1.0;0.0;0.0;0.007092632401882874";0.7221649909456145;0.7099868764819274;-0.7099868764819274;permutation
"1024_3;0;3;1;0.9959633857403846;1.0;1.0;1.0;0.0;0.0;0.004957036324900845";0.7203428791136587;0.7073878642205224;-0.7073878642205224;permutation
"1026_4;1;4;1;0.9999964478130204;1.0;1.0;1.0;0.0;0.0;0.005264981544766663";0.7208835057011621;0.7092099760524782;-0.7092099760524782;permutation
"1029_6;0;6;0;0.9999863067543984;1.0;1.0;1.0;0.0;0.0;0.008622764592354499";0.711772946541383;0.69880591772408;-0.69880591772408;permutation
"1030_2;1;2;1;0.9947465150415566;1.0;1.0;1.0;0.0;0.0;0.005564816931665965";0.7232662673275657;0.7100149089716498;-0.7100149089716498;permutation
"1030_6;1;6;1;0.9984453140076706;1.0;1.0;1.0;0.0;0.0;0.007889995950207757";0.7225494365189502;0.711168245691657;-0.711168245691657;permutation
"1031_9;0;9;0;0.9836750970396048;1.0;1.0;1.0;0.0;0.0;0.0034849805433779845";0.7141276756780643;0.7013248371577067;-0.7013248371577067;permutation
"1036_12;1;12;1;0.999178272731472;1.0;1.0;1.0;0.0;0.0;0.0021076631567363115";0.7163542562903005;0.7040519979435571;-0.7040519979435571;permutation
"1038_7;0;7;0;0.9271460785057932;1.0;1.0;1.0;0.0;0.0;0.005606332071127768";0.7214721879853324;0.7105875726902645;-0.7105875726902645;permutation
"1041_11;0;11;1;0.9993824636045052;1.0;1.0;1.0;0.0;0.0;0.0034830734598112626";0.7172873377339174;0.7051172325530082;-0.7051172325530082;permutation
"1041_13;0;13;1;0.9999052186162786;1.0;1.0;1.0;0.0;0.0;0.002553140177975162";0.7185968554680922;0.7061744578796815;-0.7061744578796815;permutation
"1045_8;0;8;1;0.9999986778280878;1.0;1.0;1.0;0.0;0.0;0.007375428932885718";0.7199664428231007;0.7077883283594136;-0.7077883283594136;permutation
"1048_11;0;11;0;0.9983010066530312;1.0;1.0;1.0;0.0;0.0;0.0020519785290814547";0.7131945942344474;0.70149703673743;-0.70149703673743;permutation
"1048_4;0;4;0;0.9998007255172576;1.0;1.0;1.0;0.0;0.0;0.00540976157666929";0.7112443338780464;0.6991022611868596;-0.6991022611868596;permutation
"1049_9;1;9;1;0.9999955312029238;1.0;1.0;1.0;0.0;0.0;0.005475601429755489";0.7186288925992036;0.7056298266507891;-0.7056298266507891;permutation
"1054_14;1;14;1;0.9991521731399948;1.0;1.0;1.0;0.0;0.0;-0.0005164823007576845";0.7246558778895189;0.7135830444491721;-0.7135830444491721;permutation
