Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness
0;0;0.997325402;1;1;1;0.8419188759999999;0.973016354;0.973016354;1.0;1.0;1.0;;1.0;1.0;0.05121862742576056;0.05121862742576056;0.056624323149418156
0;0;0.99314249;1;1;1;0.8728781059999999;-1.126234738;-1.126234738;1.0;1.0;1.0;;1.0;1.0;0.020279594928338484;0.020279594928338484;-0.020279594928338484
0;0;0.958709257;1;1;1;0.935742531;0.978425455;0.978425455;1.0;1.0;1.0;;1.0;1.0;0.153070547121612;0.153070547121612;-0.05366302135411253
0;0;0.999652353;1;1;1;0.779245283;0.970417937;0.970417937;1.0;1.0;1.0;;1.0;1.0;0.11819683252098591;0.11819683252098591;-0.11819683252098591
0;0;0.999633053;1;1;1;0.8123987309999999;0.948955853;0.948955853;1.0;1.0;1.0;;1.0;1.0;0.12753477380412556;0.12753477380412556;-0.12753477380412556
0;0;0.999437908;1;1;1;0.795982423;0.979418724;0.979418724;1.0;1.0;1.0;;1.0;1.0;0.059098416260492954;0.059098416260492954;-0.059098416260492954
0;0;0.999464528;1;1;1;0.83401901;0.976460494;0.976460494;1.0;1.0;1.0;;1.0;1.0;0.10264993989112546;0.10264993989112546;-0.03610671198362753
0;0;0.999447504;1;1;1;0.8792857140000001;0.936482042;0.936482042;1.0;1.0;1.0;;1.0;1.0;0.11228699089493661;0.11228699089493661;-0.11228699089493661
0;0;0.955952775;1;1;1;0.817050288;0.983922297;0.983922297;1.0;1.0;1.0;;1.0;1.0;0.1319864629817676;0.1319864629817676;-0.1319864629817676
0;0;0.996876407;1;1;1;0.909794609;0.986405138;0.986405138;1.0;1.0;1.0;;1.0;1.0;0.019699472086830986;0.019699472086830986;0.0892922018894671
0;0;0.998185173;1;1;1;0.84879584;0.98546327;0.98546327;1.0;1.0;1.0;;1.0;1.0;0.12131356532587555;0.12131356532587555;-0.06318674597134818
0;0;0.999959508;1;1;1;0.8182692309999999;0.98322679;0.98322679;1.0;1.0;1.0;;1.0;1.0;0.06865059522907413;0.06865059522907413;-0.06865059522907413
0;0;0.990078579;1;1;1;0.809900347;0.972653208;0.972653208;1.0;1.0;1.0;;1.0;1.0;0.1998943802258335;0.1998943802258335;-0.1998943802258335
0;0;0.996000461;1;1;1;0.858622801;0.95117806;0.95117806;1.0;1.0;1.0;;1.0;1.0;0.09288021707462969;0.09288021707462969;-0.09288021707462969
0;0;0.999489282;1;1;1;0.8123987309999999;0.985006059;0.985006059;1.0;1.0;1.0;;1.0;1.0;0.0848036764594445;0.0848036764594445;-0.0848036764594445
0;0;0.883093053;1;1;1;0.863157895;0.987366188;0.987366188;1.0;1.0;1.0;;1.0;1.0;0.12804014318977608;0.12804014318977608;-0.025758250249974014
0;0;0.997801906;1;1;1;0.8684171070000001;0.949635095;0.949635095;1.0;1.0;1.0;;1.0;1.0;0.04442097338351855;0.04442097338351855;0.03321511745835516
0;0;0.997454933;1;1;1;0.902162014;0.986806572;0.986806572;1.0;1.0;1.0;;1.0;1.0;0.07672713584425932;0.07672713584425932;-0.07672713584425932
0;0;0.999715813;1;1;1;0.789471962;0.98191214;0.98191214;1.0;1.0;1.0;;1.0;1.0;0.16278828851420907;0.16278828851420907;-0.16278828851420907
0;0;0.999929882;1;1;1;0.7993138940000001;0.977256389;0.977256389;1.0;1.0;1.0;;1.0;1.0;0.003110604239125014;0.003110604239125014;0.09478011895702228
0;0;0.998942545;1;1;1;0.835576923;0.98384376;0.98384376;1.0;1.0;1.0;;1.0;1.0;0.11912897407398157;0.11912897407398157;-0.046501164441697225
0;0;0.991459842;1;1;1;0.826923077;0.884900007;0.884900007;1.0;1.0;1.0;;1.0;1.0;0.06663146007527783;0.06663146007527783;0.015500388147232409
0;0;0.997936115;1;1;1;0.7914884520000001;0.985947851;0.985947851;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.0
0;0;0.996153039;1;1;1;0.777888007;0.955206085;0.955206085;1.0;1.0;1.0;;1.0;1.0;0.015422430964936283;0.015422430964936283;-0.015422430964936283
0;0;0.999549898;1;1;1;0.8132183909999999;0.980533149;0.980533149;1.0;1.0;1.0;;1.0;1.0;0.059098416260492954;0.059098416260492954;-0.059098416260492954
0;0;0.8776411279999999;1;1;1;0.8011764709999999;0.979128472;0.979128472;1.0;1.0;1.0;;1.0;1.0;0.09489935222842599;0.09489935222842599;-0.09489935222842599
0;0;0.996774097;1;1;1;0.809900347;0.988997375;0.988997375;1.0;1.0;1.0;;1.0;1.0;0.22524868481603097;0.22524868481603097;-0.22524868481603097
0;0;0.999320835;1;1;1;0.834778708;0.968018166;0.968018166;1.0;1.0;1.0;;1.0;1.0;0.11307156861259268;0.11307156861259268;
0;0;0.997802399;1;1;1;0.8868982409999999;0.977535558;0.977535558;1.0;1.0;1.0;;1.0;1.0;0.09893762253601861;0.09893762253601861;-0.09893762253601861
0;0;0.999868161;1;1;1;0.8209222140000001;0.978676781;0.978676781;1.0;1.0;1.0;;1.0;1.0;0.11710983892018528;0.11710983892018528;-0.11710983892018528
0;0;0.971469722;1;1;1;0.7807232959999999;0.985116633;0.985116633;1.0;1.0;1.0;;1.0;1.0;0.0019699472086830982;0.0019699472086830982;-0.0019699472086830982
0;0;0.997025125;1;1;1;0.899339882;0.963053528;0.963053528;1.0;1.0;1.0;;1.0;1.0;0.04442097338351855;0.04442097338351855;-0.04442097338351855
0;0;0.999948019;1;1;1;0.812138728;0.919859787;0.919859787;1.0;1.0;1.0;;1.0;1.0;0.060574054613888935;0.060574054613888935;-0.060574054613888935
0;0;0.993626857;1;1;1;0.8535852829999999;0.976024763;0.976024763;1.0;1.0;1.0;;1.0;1.0;0.07879788834732394;0.07879788834732394;-0.07879788834732394
0;0;0.996082016;1;1;1;0.807011756;0.981829137;0.981829137;1.0;1.0;1.0;;1.0;1.0;0.047278733008394365;0.047278733008394365;0.056624323149418156
0;0;0.998485994;1;1;1;0.772445687;0.985693927;0.985693927;1.0;1.0;1.0;;1.0;1.0;0.06259318976768524;0.06259318976768524;-0.06259318976768524
0;0;0.993238394;1;1;1;0.806157437;0.980265982;0.980265982;1.0;1.0;1.0;;1.0;1.0;0.04924868021707747;0.04924868021707747;-0.04924868021707747
0;0;0.999955169;1;1;1;0.77033305;0.964724041;0.964724041;1.0;1.0;1.0;;1.0;1.0;0.0868228116132408;0.0868228116132408;-0.0868228116132408
0;0;0.980504514;1;1;1;1.0;0.972534639;0.972534639;1.0;1.0;1.0;;1.0;1.0;0.16681597160015685;0.16681597160015685;-0.16681597160015685
0;0;0.99962267;1;1;1;0.786428571;-0.075282828;-0.075282828;1.0;1.0;1.0;;1.0;1.0;0.07288804672127465;0.07288804672127465;0.01960072724402936
0;0;0.995828298;1;1;1;0.837319244;0.987237061;0.987237061;1.0;1.0;1.0;;1.0;1.0;0.10887114836937549;0.10887114836937549;-0.10887114836937549
0;0;0.991565212;1;1;1;1.0;0.984425162;0.984425162;1.0;1.0;1.0;;1.0;1.0;0.1536558822772817;0.1536558822772817;-0.1536558822772817
0;0;0.999130862;1;1;1;0.80252498;0.97451918;0.97451918;1.0;1.0;1.0;;1.0;1.0;0.05855491946009264;0.05855491946009264;-0.05855491946009264
0;0;0.999028449;1;1;1;0.809900347;0.987864847;0.987864847;1.0;1.0;1.0;;1.0;1.0;0.1150923568476255;0.1150923568476255;-0.1150923568476255
0;0;0.993609578;1;1;1;0.8399014779999999;0.841266301;0.841266301;1.0;1.0;1.0;;1.0;1.0;0.0039398944173661965;0.0039398944173661965;0.10889292913349646
0;0;0.905356955;1;1;1;0.907348749;0.97448427;0.97448427;1.0;1.0;1.0;;1.0;1.0;0.153070547121612;0.153070547121612;-0.153070547121612
0;0;0.99876393;1;1;1;0.8359813079999999;0.978302663;0.978302663;1.0;1.0;1.0;;1.0;1.0;0.08076783555600704;0.08076783555600704;-0.08076783555600704
0;0;0.998796134;1;1;1;0.831606218;0.979714582;0.979714582;1.0;1.0;1.0;;1.0;1.0;0.1260766213557183;0.1260766213557183;-0.1260766213557183
0;0;0.992460847;1;1;1;0.78311913;0.929384269;0.929384269;1.0;1.0;1.0;;1.0;1.0;0.11841306475445458;0.11841306475445458;-0.11841306475445458
0;0;0.994413801;1;1;1;0.809900347;0.982487864;0.982487864;1.0;1.0;1.0;;1.0;1.0;0.12016677972966901;0.12016677972966901;-0.12016677972966901
1;1;0.995129329;1;1;1;0.646583919;0.980780506;0.980780506;1.0;1.0;1.0;;1.0;1.0;-0.06532268902162529;-0.06532268902162529;0.06532268902162529
1;1;0.999666479;1;1;1;0.760526316;0.986504606;0.986504606;1.0;1.0;1.0;;1.0;1.0;-0.026438453082747917;-0.026438453082747917;0.026438453082747917
1;1;0.993386042;1;1;1;0.685314685;0.978512634;0.978512634;1.0;1.0;1.0;;1.0;1.0;0.05451664915250005;0.05451664915250005;-0.05451664915250005
1;1;0.998991316;1;1;1;0.6050347220000001;0.979157837;0.979157837;1.0;1.0;1.0;;1.0;1.0;-0.011016022117811632;-0.011016022117811632;0.011016022117811632
1;1;0.993160827;1;1;1;0.57460733;0.984666999;0.984666999;1.0;1.0;1.0;;1.0;1.0;-0.016010206522372488;-0.016010206522372488;0.06456053146632715
1;1;0.976825786;1;1;1;0.575300476;0.98469018;0.98469018;;1.0;1.0;;1.0;1.0;0.23442371783328872;0.23442371783328872;-0.16116153511757475
1;1;0.999808921;1;1;1;0.780460345;0.930477602;0.930477602;1.0;1.0;1.0;;1.0;1.0;-0.022414289131321482;-0.022414289131321482;0.022414289131321482
1;1;0.990523175;1;1;1;0.72465035;0.985477377;0.985477377;1.0;1.0;1.0;;1.0;1.0;0.04406408847124653;0.04406408847124653;-0.04406408847124653
