Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness
0;0;0.6742509990000001;1;1;1;0.67511371;0.999596531;0.999596531;1.0;1.0;1.0;1.0;1.0;1.0;0.7074469612681354;0.7074469612681354;-0.7074469612681354
1;0;0.604792395;1;1;1;0.887069452;0.999878831;0.999878831;;1.0;1.0;1.0;1.0;1.0;0.7701525897130046;0.7701525897130046;-0.7701525897130046
0;0;0.7386876259999999;1;1;1;0.864498645;0.999665267;0.999665267;1.0;1.0;1.0;1.0;1.0;1.0;0.7293833011524188;0.7293833011524188;-0.7293833011524188
1;0;0.708453833;1;1;1;0.915302089;0.99967744;0.99967744;1.0;1.0;1.0;1.0;1.0;1.0;0.6745424514417107;0.6745424514417107;-0.6745424514417107
0;0;0.937369684;1;1;1;0.951432734;0.99975659;0.99975659;1.0;1.0;1.0;;1.0;1.0;0.684580079744893;0.684580079744893;-0.18136906252750293
0;0;0.8841749409999999;1;1;1;0.82316534;0.999035308;0.999035308;1.0;1.0;1.0;;1.0;1.0;0.6082839327845483;0.6082839327845483;-0.6082839327845483
0;0;0.757221131;1;1;1;0.864498645;0.998788404;0.998788404;;1.0;1.0;1.0;1.0;1.0;0.6975733174134728;0.6975733174134728;-0.6975733174134728
0;0;0.785211323;1;1;1;0.8851102940000001;0.997730985;0.997730985;1.0;1.0;1.0;1.0;1.0;1.0;0.630669771673144;0.630669771673144;-0.630669771673144
0;0;0.8694201859999999;1;1;1;1.0;0.9997874;0.9997874;1.0;1.0;1.0;1.0;1.0;1.0;0.6416379416152856;0.6416379416152856;-0.6416379416152856
0;0;0.713541669;1;1;1;0.8493068109999999;0.999622348;0.999622348;;1.0;1.0;1.0;1.0;1.0;0.5524780673914704;0.5524780673914704;
0;0;0.967783774;1;1;1;0.915302089;0.999700073;0.999700073;1.0;1.0;1.0;;1.0;1.0;0.6416379416152856;0.6416379416152856;-0.30079260375911915
0;0;0.6576820560000001;1;1;1;1.0;0.999848186;0.999848186;;1.0;1.0;1.0;1.0;1.0;0.7594560259669906;0.7594560259669906;-0.2720535937912544
1;0;0.546060879;1;1;1;0.909543193;0.999030296;0.999030296;1.0;1.0;1.0;1.0;1.0;1.0;0.663574281499569;0.663574281499569;-0.663574281499569
0;0;0.934144301;1;1;1;0.82316534;0.999494507;0.999494507;1.0;1.0;1.0;;1.0;1.0;0.6082839327845483;0.6082839327845483;-0.6082839327845483
1;0;0.86091389;1;1;1;0.7767857140000001;0.99970929;0.99970929;1.0;1.0;1.0;;1.0;1.0;0.6964787913259938;0.6964787913259938;-0.6964787913259938
0;0;0.8213744040000001;1;1;1;0.939722725;0.999439954;0.999439954;;1.0;1.0;1.0;1.0;1.0;0.5524780673914704;0.5524780673914704;-0.5524780673914704
0;0;0.926358163;1;1;1;1.0;0.999741792;0.999741792;1.0;1.0;1.0;;1.0;1.0;0.6855106213838523;0.6855106213838523;-0.37994855211678213
1;0;0.508624052;1;1;1;1.0;0.999752114;0.999752114;;1.0;1.0;1.0;1.0;1.0;0.8280968306316936;0.8280968306316936;-0.8280968306316936
0;0;0.910753944;1;1;1;0.923896499;0.998314174;0.998314174;1.0;1.0;1.0;;1.0;1.0;0.684580079744893;0.684580079744893;-0.684580079744893
0;0;0.937711496;1;1;1;1.0;0.99926325;0.99926325;1.0;1.0;1.0;;1.0;1.0;0.5867970919045775;0.5867970919045775;-0.5867970919045775
0;0;0.967865584;1;1;1;0.945175439;0.999826827;0.999826827;1.0;1.0;1.0;;1.0;1.0;0.630669771673144;0.630669771673144;
0;0;0.953819767;1;1;1;0.858836815;0.998130413;0.998130413;1.0;1.0;1.0;;1.0;1.0;0.5301557212342393;0.5301557212342393;-0.5301557212342393
