Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness
0;0;0.954034017;1;1;1;0.1294900219999999;0.985086154;0.985086154;1.0;1.0;1.0;1.0;1.0;1.0;0.0407846191416665;0.0407846191416665;-0.0407846191416665
1;0;0.812565807;1;1;1;0.220855424;0.989528887;0.989528887;1.0;1.0;1.0;1.0;1.0;1.0;0.061593098295577985;0.061593098295577985;-0.061593098295577985
0;0;0.937377827;1;1;1;0.404845753;0.992877359;0.992877359;1.0;1.0;1.0;1.0;1.0;1.0;0.09904836077261865;0.09904836077261865;-0.09904836077261865
1;0;0.822327198;1;1;1;0.5377777779999999;0.984992435;0.984992435;1.0;1.0;1.0;1.0;1.0;1.0;0.09322198660952344;0.09322198660952344;-0.09322198660952344
0;0;0.788039603;1;1;1;0.4815249270000001;0.991386865;0.991386865;1.0;1.0;1.0;1.0;1.0;1.0;0.026634853317006695;0.026634853317006695;-0.026634853317006695
0;0;0.965840335;1;1;1;0.370612443;0.980450244;0.980450244;1.0;1.0;1.0;1.0;1.0;1.0;0.020808479153911482;0.020808479153911482;-0.005553736253343622
0;0;0.999258966;1;1;1;0.388212802;0.990601468;0.990601468;1.0;1.0;1.0;;1.0;1.0;0.18056152736416;0.18056152736416;-0.18056152736416
0;0;0.964723115;1;1;1;0.320859321;0.99328236;0.99328236;1.0;1.0;1.0;1.0;1.0;1.0;0.07669870188920071;0.07669870188920071;-0.07669870188920071
0;0;0.994364983;1;1;1;0.488174583;0.994083975;0.994083975;1.0;1.0;1.0;1.0;1.0;1.0;0.06991648995714257;0.06991648995714257;-0.06991648995714257
0;0;0.99206091;1;1;1;0.38029661;0.6589977379999999;0.6589977379999999;1.0;1.0;1.0;1.0;1.0;1.0;0.07657520328639425;0.07657520328639425;-0.07657520328639425
0;0;0.864349921;1;1;1;0.4301653720000001;0.991768516;0.991768516;1.0;1.0;1.0;1.0;1.0;1.0;0.1040423957695574;0.1040423957695574;-0.1040423957695574
0;0;0.883731495;1;1;1;0.575163399;0.98809673;0.98809673;1.0;1.0;1.0;1.0;1.0;1.0;0.05576672413248277;0.05576672413248277;-0.05576672413248277
0;0;0.697380964;1;1;1;-0.03287758;0.989683373;0.989683373;1.0;1.0;1.0;1.0;1.0;1.0;-0.027467192483163157;-0.027467192483163157;
1;0;0.552760844;1;1;1;0.147252747;0.986514719;0.986514719;1.0;1.0;1.0;1.0;1.0;1.0;0.11345016321110939;0.11345016321110939;-0.11345016321110939
0;0;0.929510638;1;1;1;0.400433083;0.992062228;0.992062228;1.0;1.0;1.0;1.0;1.0;1.0;0.08739561244642823;0.08739561244642823;-0.08739561244642823
0;0;0.694291758;1;1;1;0.500512295;0.98447681;0.98447681;1.0;1.0;1.0;1.0;1.0;1.0;-0.004994034996938755;-0.004994034996938755;0.004994034996938755
0;0;0.938611105;1;1;1;0.585013441;0.984688035;0.984688035;1.0;1.0;1.0;1.0;1.0;1.0;0.004994034996938755;0.004994034996938755;-0.004994034996938755
0;0;0.989543924;1;1;1;0.388212802;0.985791139;0.985791139;1.0;1.0;1.0;1.0;1.0;1.0;0.05576672413248277;0.05576672413248277;-0.047420363393934004
0;0;0.94681122;1;1;1;0.214140633;0.990050576;0.990050576;1.0;1.0;1.0;1.0;1.0;1.0;-0.0024970174984693776;-0.0024970174984693776;0.0024970174984693776
0;0;0.97915528;1;1;1;0.433551198;0.992284894;0.992284894;1.0;1.0;1.0;1.0;1.0;1.0;0.013317426658503348;0.013317426658503348;-0.013317426658503348
1;0;0.8935443820000001;1;1;1;0.653065524;0.991806292;0.991806292;1.0;1.0;1.0;1.0;1.0;1.0;0.07823988161870717;0.07823988161870717;-0.07823988161870717
0;0;0.96857412;1;1;1;0.510649644;0.97908207;0.97908207;1.0;1.0;1.0;1.0;1.0;1.0;0.016646783323129185;0.016646783323129185;-0.016646783323129185
0;0;0.927434135;1;1;1;0.317226891;0.986467082;0.986467082;1.0;1.0;1.0;1.0;1.0;1.0;0.062425437461734436;0.062425437461734436;-0.062425437461734436
0;0;0.9990982;1;1;1;0.628571429;0.984437721;0.984437721;1.0;1.0;1.0;1.0;1.0;1.0;0.13317426658503348;0.13317426658503348;-0.13317426658503348
0;0;0.996972528;1;1;1;0.536963359;0.992928307;0.992928307;1.0;1.0;1.0;1.0;1.0;1.0;0.1265155532557818;0.1265155532557818;-0.12175498709253325
0;0;0.985343669;1;1;1;0.356701031;0.7899657109999999;0.7899657109999999;1.0;1.0;1.0;1.0;1.0;1.0;0.05659906329863922;0.05659906329863922;-0.05659906329863922
0;0;0.748968686;1;1;1;0.095856229;0.986753733;0.986753733;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
0;0;0.915612906;1;1;1;0.426048565;0.9869472;0.9869472;1.0;1.0;1.0;1.0;1.0;1.0;0.06825181162482966;0.06825181162482966;-0.06825181162482966
0;0;0.8072077390000001;1;1;1;0.505631125;0.989099942;0.989099942;;1.0;1.0;1.0;1.0;1.0;-0.018311461655442104;-0.018311461655442104;0.018311461655442104
0;0;0.894097003;1;1;1;0.510144928;0.991994942;0.991994942;1.0;1.0;1.0;1.0;1.0;1.0;0.09238964744336697;0.09238964744336697;-0.09238964744336697
0;0;0.995520509;1;1;1;0.19395352;0.993332255;0.993332255;1.0;1.0;1.0;1.0;1.0;1.0;0.0715811682894555;0.0715811682894555;-0.0715811682894555
