Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability;MAPE Correctness;RMSE Correctness;R2 Correctness
0;0;1.0;1.0;0.878619565;0.878619565;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.40689655172413797;0.39310344827586213;-0.39310344827586213
0;0;0.999999626;1.0;0.970036934;0.970036934;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.26436781609195403;0.2597701149425288;-0.2597701149425288
0;0;0.999886501;1.0;0.973068833;0.973068833;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.25057471264367814;0.24597701149425286;
0;0;1.0;0.80193662;0.8133236559999999;0.8133236559999999;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5017573473021475;0.5017573473021475;-0.5538583398858025
0;0;1.0;1.0;0.961582629;0.961582629;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6551724137931034;0.6505747126436782;
0;0;1.0;0.88179669;0.949810464;0.949810464;-0.2;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.4942528735632184;0.48045977011494256;-0.48045977011494256
0;0;1.0;1.0;0.98928738;0.98928738;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5770114942528736;0.5586206896551724;
0;0;1.0;0.88179669;0.8677154429999999;0.8677154429999999;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6919540229885057;0.6735632183908047;-0.6735632183908047
0;0;1.0;1.0;0.981937837;0.981937837;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.44367816091954027;0.42528735632183906;
0;0;1.0;0.88179669;0.93590735;0.93590735;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6459770114942529;0.6413793103448276;
1;0;0.99995402;0.80193662;0.938533063;0.938533063;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.25517241379310346;0.2597701149425288;-0.2597701149425288
1;0;0.999948963;1.0;0.955056236;0.955056236;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.44367816091954027;0.4482758620689655;-0.4482758620689655
0;0;1.0;1.0;0.883860573;0.883860573;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5607876234553414;0.5607876234553414;-0.6334547480131034
0;0;1.0;0.88179669;0.893262105;0.893262105;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5448275862068965;0.5448275862068965;
0;0;1.0;1.0;0.98008453;0.98008453;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5724137931034483;0.5632183908045977;
0;0;1.0;1.0;0.896159687;0.896159687;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.3885057471264368;0.37931034482758624;
0;0;1.0;1.0;0.937069061;0.937069061;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5632183908045977;0.5586206896551724;
0;0;1.0;0.88179669;0.9312455;0.9312455;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7241379310344828;0.7103448275862069;-0.7103448275862069
0;0;1.0;0.88179669;0.904155458;0.904155458;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5625135638586485;0.5578838225923222;-0.41373415436279287
0;0;1.0;1.0;0.985986681;0.985986681;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6766402638910695;0.667434273906157;-0.2819123062941128
0;0;1.0;0.88179669;0.907449186;0.907449186;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5657068131347741;0.5657068131347741;-0.6334547480131034
1;0;0.999252822;1.0;0.958590587;0.958590587;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5448275862068965;0.5448275862068965;-0.5448275862068965
0;0;1.0;1.0;0.821496375;0.821496375;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.4602994992456255;0.45109350926071295;-0.3331690892566788
0;0;1.0;1.0;0.974928863;0.974928863;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5066852086180725;0.5066852086180725;-0.5741708813032655
0;0;1.0;1.0;0.972852144;0.972852144;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5930633506894811;0.5930633506894811;-0.44171036435317146
0;0;1.0;0.88179669;0.950676351;0.950676351;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5310344827586208;0.5172413793103449;
